"","aprovado_vaga","codigo_vaga","ultimo_cargo_candidato","area_interesse_candidato","nivel_candidato","formacao_candidato","cargo_vaga","cidade_vaga","ultimo_salario_candidato","nivel_ingles_candidato","nivel_espanhol_candidato","mediana_teste_ingles_candidato","mediana_teste_espanhol_candidato","mediana_teste_logica_candidato","mediana_teste_outros_candidato"
"21587","0","AB","ASSISTENTE","FINANCAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2200,0,2,3.5,2.5,4.65999984741211,7.40000009536743
"21588","0","AB","PROFESSOR","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",5000,4,2,8.75,0,8.52999973297119,8.80000019073486
"21589","1","AB","SUPERVISOR","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",3000,2,2,0,0,5,4.59999990463257
"21590","0","AB","EMPREENDEDOR","ADMINISTRACAO","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",4000,4,0,8,5,7,8.25
"21591","0","AB","ANALISTA","COMERCIAL/VENDAS","SENIOR","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",4200,4,3,0,0,0,8.19999980926514
"21592","0","AB","ESTAGIARIO","MARKETING","ESTAGIO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",1200,3,1,7.72499990463257,0,6.58500003814697,7.19999980926514
"21593","0","AB","GESTOR","COMERCIAL/VENDAS","GERENCIA","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",3700,0,0,0,0,9,4.85000002384186
"21594","0","AB","CONSULTOR","TECNOLOGIA","SENIOR","POS-GRADUACAO NO NIVEL MESTRADO","GERENTE LOJA SUPERMERCADO","NULL",1,2,0,6,0,7.98999977111816,6.80000019073486
"21595","1","AB","GESTOR","COMERCIAL/VENDAS","GERENCIA","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",2800,1,0,0.5,0,4,4.20000004768372
"21596","0","AB","CONSULTOR","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1800,1,2,2.875,0,6.65999984741211,5.95000004768372
"21597","0","AB","ADMINISTRATIVO","COMPRAS","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",3107,2,1,5.375,4.125,7.98999977111816,7.5
"21598","0","AB","GESTOR","COMERCIAL/VENDAS","SENIOR","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",4780,1,4,2.08999997377396,7.5,5.98999977111816,1.8
"21599","1","AB","OUTROS","COMPRAS","GERENCIA","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1890,1,0,0,0,5.32000017166138,4
"21600","0","AB","ESPECIALISTA","ADMINISTRACAO","SENIOR","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2100,2,1,3.75,6,5.98999977111816,5.70000004768372
"21601","0","AB","ADVOGADO","SSMA","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1400,0,0,0,0,4.65500009059906,1
"21602","0","AB","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1420,3,1,4.5,0,7.34000015258789,5.5
"21603","0","AB","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",4500,3,2,6.5,0,8,9
"21604","0","AB","OUTROS","ENGENHARIA","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",2000,3,0,3.25,0,5.09999990463257,5.29999995231628
"21605","0","AB","TECNICO","ADMINISTRACAO","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",0,3,1,4.875,0,4.01000022888184,5.19999980926514
"21606","0","AB","GESTOR","ADMINISTRACAO","GERENCIA","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",2500,3,1,6.25,0,7.34000015258789,3.35000002384186
"21607","0","AB","COMPRADOR","COMPRAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2500,1,2,2.75,0,4.66499996185303,1.5
"21608","0","AB","ANALISTA","DESIGN","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",4000,0,0,0,0,5.98999977111816,3.55000007152557
"21609","0","AB","AUXILIAR","ADMINISTRACAO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",0,2,2,3,0,7.98999977111816,6.25
"21610","0","AB","ADMINISTRATIVO","COMERCIAL/VENDAS","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",1900,3,0,3.375,0,7,8
"21611","0","AB","PROFESSOR","INDUSTRIA","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1500,1,0,2.58500003814697,0,6.65999984741211,7.35000014305115
"21612","0","AB","CONSULTOR","RH","JUNIOR/TRAINEE","FORMACAO SUPERIOR (CURSANDO)","GERENTE LOJA SUPERMERCADO","NULL",0,2,0,3.875,0,7.32999992370605,4.14999997615814
"21613","0","AB","AUXILIAR","PESQUISA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1200,2,1,4.5,2,6.65000009536743,5.14999985694885
"21614","0","AB","ENGENHEIRO","ENGENHARIA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",3500,3,0,7.5,0,7.32000017166138,8
"21615","0","AB","AUXILIAR","ADMINISTRACAO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1180,2,2,5,0,2.82500004768372,5.89999997615814
"21616","0","AB","PROFESSOR","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1378,2,0,0,0,6.65000009536743,3.34999990463257
"21617","0","AB","ADMINISTRATIVO","ATEND. A CLIENTE","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1058,2,1,4.875,0,6,4.80000007152557
"21618","0","AB","ASSISTENTE","MARKETING","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1822,3,1,4,0,4,5
"21619","1","AB","ANALISTA","TECNOLOGIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1800,2,0,5.75,0,7.34000015258789,8.19999980926514
"21620","1","AB","CONSULTOR","SSMA","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",1800,1,0,2.75,0,5.98999977111816,1.475
"21621","0","AB","AUXILIAR","COMERCIAL/VENDAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",0,1,0,2.5,0,4.65999984741211,6.5
"21622","0","AB","PROFESSOR","INDUSTRIA","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",770,4,0,7.875,0,8,8.5
"21623","0","AB","CONSULTOR","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",4000,3,1,4,4.75,7,7.5
"21624","0","AB","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",4200,4,1,7,0,5.32999992370605,4.90000009536743
"21625","0","AB","GESTOR","COMERCIAL/VENDAS","GERENCIA","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",6500,0,0,1.6599999666214,0,6.65999984741211,4.5
"21626","0","AB","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2000,3,1,6.25,0,6.25,7.5
"21627","0","AB","ANALISTA","COMPRAS","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",4500,3,0,3.78999996185303,0,7,5.75
"21628","0","AB","ESTAGIARIO","PRODUCAO","ESTAGIO","POS-GRADUACAO NO NIVEL MESTRADO","GERENTE LOJA SUPERMERCADO","NULL",1525,2,0,3.75,0,4.65999984741211,1.55000004172325
"21629","0","AB","ADMINISTRATIVO","ATEND. A CLIENTE","ESTAGIO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",0,0,0,0,0,3.99000000953674,2.45000004768372
"21630","0","AB","EMPREENDEDOR","ADMINISTRACAO","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",3200,3,1,1.35,0,1.6,5.69999980926514
"21631","0","AB","CONSULTOR","COMERCIAL/VENDAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1000,2,2,3.75,0,7.32000017166138,5
"21632","0","AB","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",0,4,3,7.75,0,9.32999992370605,8.19999980926514
"21633","0","AB","NAO CLASSIFICADO","COMERCIAL/VENDAS","NULL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",4000,1,1,0,0,0,2
"21634","0","AB","OUTROS","COMERCIAL/VENDAS","GERENCIA","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",5000,1,3,0,0,5.34000015258789,4
"21635","0","AB","OUTROS","GASTRONOMIA","GERENCIA","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2500,3,3,0,0,6.3199999332428,5
"21636","0","AB","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2200,4,1,7.5,0,5.32800006866455,7.94999980926514
"21637","0","AB","CONSULTOR","ENGENHARIA","GERENCIA","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",0,4,4,6,4.5,8.65999984741211,4.20000004768372
"21638","0","AB","OUTROS","ENSINO","ESTAGIO","POS-GRADUACAO NO NIVEL MESTRADO","GERENTE LOJA SUPERMERCADO","NULL",0,4,1,5.625,0,6,4.69999980926514
"21639","0","AB","PESQUISADOR","PRODUCAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",0,3,0,8.625,7,5.98999977111816,8
"21640","0","AB","ESPECIALISTA","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2500,2,1,3.5,0,8,4.75
"21641","0","AB","VENDEDOR","TECNOLOGIA","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",1350,3,4,3.875,3.25,5.32999992370605,8.5
"21642","0","AB","SUPERVISOR","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",8500,4,3,6.75,0,6,8.59999990463257
"21643","0","AB","ASSISTENTE","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",1900,2,1,4.5,0,7.98999977111816,5
"21644","0","AB","ADMINISTRATIVO","MARKETING","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1900,1,0,0,0,0,4.90000009536743
"21645","0","AB","GESTOR","ENGENHARIA","GERENCIA","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2100,3,1,8.20499992370605,0,6.65999984741211,5.54999995231628
"21646","0","AB","CONSULTOR","AGRONOMIA","TECNICO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",3000,3,3,2.5,0,5.32000017166138,4
"21647","0","AB","OPERADOR","SSMA","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",8000,0,2,1.75,0,4.66499996185303,1.5
"21648","0","AB","SUPERVISOR","COMERCIAL/VENDAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",0,2,1,0,0,0,3.59999990463257
"21649","0","AB","ESTAGIARIO","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1100,4,1,8,0,6.59999990463257,7.19999980926514
"21650","0","AB","VENDEDOR","DESIGN","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2000,2,0,3.25,0,3,5.09999990463257
"21651","0","AB","ESTAGIARIO","COMERCIAL/VENDAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",0,2,1,6.5,0,5.34000015258789,6.70000004768372
"21652","0","AB","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1440,3,0,4,0,7.98999977111816,6.59999990463257
"21653","0","AB","GESTOR","ENGENHARIA","GERENCIA","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",0,3,1,6,2.25,8.65999984741211,8.25
"21654","1","AB","EMPREENDEDOR","COMERCIAL/VENDAS","GERENCIA","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2500,2,4,0,0,3,4.70000004768372
"21655","0","AB","ANALISTA","MARKETING","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",1500,3,0,4,0,7.5,3.09999990463257
"21656","0","AB","ENGENHERIO","SERVICOS TECNICOS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2400,3,1,3.25,0,7.16499996185303,4.19999980926514
"21657","0","AB","ANALISTA","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1590,3,1,5.5,0,6,1.05
"21658","0","AB","ADMINISTRATIVO","ENGENHARIA","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",2500,0,0,0,0,0,0.800000011920929
"21659","0","AB","ADMINISTRATIVO","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2500,0,0,0,0,6.65999984741211,8
"21660","0","AB","ASSISTENTE","AUDITORIA","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",1500,4,1,7.5,5,7.33260011672974,7
"21661","1","AB","SUPERVISOR","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",3500,2,2,7.75,0,4,5
"21662","0","AB","OUTROS","ADMINISTRACAO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1945,0,0,0,0,0,2.40000009536743
"21663","0","AB","GESTOR","COMERCIAL/VENDAS","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",1600,0,2,0,0,0,3.54999989271164
"21664","0","AB","SUPERVISOR","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2400,0,0,0,0,8,3.20000004768372
"21665","1","AB","CONSULTOR","COMERCIAL/VENDAS","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",1900,0,0,6.50499999523163,0,6.67000007629395,8
"21666","0","AB","ADMINISTRATIVO","ATEND. A CLIENTE","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1500,2,1,4.75,0,7.99499988555908,6.40000009536743
"21667","0","AB","GESTOR","MARKETING","ESTAGIO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",0,4,1,7,0,7.98999977111816,7.34999990463257
"21668","0","AB","OPERADOR","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1300,2,0,5,0,6.31500005722046,1.73499999046326
"21669","0","AB","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",0,4,2,6.125,0,7.98999977111816,7.84999990463257
"21670","0","AB","ANALISTA","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",3500,4,1,7.28500008583069,0,8.65999984741211,7.5
"21671","0","AB","ADMINISTRATIVO","FINANCAS","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",0,2,2,5,0,5.30999994277954,8.5
"21672","0","AB","ANALISTA","INDUSTRIA","SENIOR","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",5500,4,1,8.75,0,9.32999992370605,8.09999990463257
"21673","0","AB","ASSISTENTE","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",3840,2,0,4.625,0,6,5.90000009536743
"21674","0","AB","ANALISTA","COMPRAS","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",3000,2,2,5,5.5,7.98999977111816,8.19999980926514
"21675","0","AB","SUPERVISOR","COMPRAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2000,2,3,3,0,4.67000007629395,5
"21676","0","AB","AUXILIAR","COMERCIAL/VENDAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1424,0,0,0,0,6,4.45000004768372
"21677","0","AB","ADVOGADO","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",4000,3,1,0,0,7.32999992370605,6.25
"21678","0","AB","GESTOR","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2000,1,0,0,0,6,6
"21679","1","AB","AUXILIAR","LOGISTICA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1328,0,0,1.75,0,5.30999994277954,1.78500000238419
"21680","0","AB","ASSISTENTE","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1200,2,1,3.25,0,6.65000009536743,5.09999990463257
"21681","0","AB","ENGENHEIRO","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2300,2,1,4.625,0,7.32999992370605,6.59999990463257
"21682","0","AB","SUPERVISOR","TRADUCAO/INTERPRETACAO","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",3900,4,3,7.6949999332428,0,7.98999977111816,5.19999980926514
"21683","0","AB","ANALISTA","AUDITORIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",0,1,0,2.5,0,5.82999992370605,5.59999990463257
"21684","0","AB","ESTAGIARIO","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",500,1,0,0,0,4,6.19999980926514
"21685","0","AB","GESTOR","ATEND. A CLIENTE","GERENCIA","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",6000,0,0,0,0,3.99000000953674,5
"21686","0","AB","ENGENHERIO","ENGENHARIA","TECNICO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",0,3,1,3.75,0,7.59999990463257,6.19999980926514
"21687","1","AB","ANALISTA","ATEND. A CLIENTE","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1800,2,0,0,0,2.65000009536743,2.20000004768372
"21688","0","AB","GESTOR","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",4000,3,0,3,0,7.32999992370605,4.69999980926514
"21689","0","AB","ADMINISTRATIVO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2000,4,2,5.5,3,3.99000000953674,6.29999995231628
"21690","0","AB","OUTROS","ADMINISTRACAO","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2500,0,0,3.1599999666214,0,4.67999982833862,2.64999997615814
"21691","0","AB","ASSISTENTE","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1366,2,1,0,0,7.32999992370605,5.59999990463257
"21692","0","AB","ANALISTA","TRANSPORTE","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2350,1,0,0,0,6.67000007629395,1.79500000476837
"21693","0","AB","GESTOR","LOGISTICA","GERENCIA","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",7500,2,1,2.875,0,5.65499997138977,3.08500003814697
"21694","1","AB","ESTAGIARIO","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1000,3,1,7.15000009536743,4.625,6.66639995574951,6.5
"21695","0","AB","ENGENHEIRO","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL MESTRADO","GERENTE LOJA SUPERMERCADO","NULL",3000,3,0,5.625,0,6,8
"21696","0","AB","GESTOR","COMERCIAL/VENDAS","TECNICO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",3500,2,1,2.75,0,4.65999984741211,4
"21697","0","AB","ANALISTA","SERVICOS TECNICOS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1800,1,1,2.5,3.125,4,4.10000002384186
"21698","0","AB","OUTROS","QUALIDADE","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",3576,2,3,0,0,6.65999984741211,6.5
"21699","1","AB","ANALISTA","TRANSPORTE","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",1455,3,0,0,0,3.5,2.79999995231628
"21700","0","AB","GESTOR","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",3342,1,1,0,0,1.2,5.69999980926514
"21701","0","AB","ASSISTENTE","ENSINO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2730,3,0,4.25,0,4.67000007629395,6.59999990463257
"21702","0","AB","SUPERVISOR","COMERCIAL/VENDAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2000,3,1,6.25,0,7.32999992370605,7.5
"21703","0","AB","ASSISTENTE","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2500,0,0,0,0,6.67999982833862,5.80000019073486
"21704","0","AB","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1700,2,2,4.5,0,6,5.70000004768372
"21705","1","AB","GESTOR","COMERCIAL/VENDAS","GERENCIA","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",6000,3,0,1.5799999833107,0,4.65000009536743,3.20000004768372
"21706","0","AB","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","GERENTE LOJA SUPERMERCADO","NULL",0,3,1,5.875,0,3.49979996681213,5.09749984741211
"21707","0","AB","OUTROS","LOGISTICA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1600,3,1,7.40499997138977,0,5.34000015258789,5.20000004768372
"21708","1","AB","ESPECIALISTA","COMPRAS","PLENO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","GERENTE LOJA SUPERMERCADO","NULL",3700,2,1,2.25,0,0,2.5
"21709","0","AB","ANALISTA","FINANCAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2521,1,1,0,0,7.32999992370605,5.19999980926514
"21710","0","AB","PROFESSOR","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2000,4,3,2,3.5,5,4
"21711","0","AB","ANALISTA","TECNOLOGIA","GERENCIA","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",0,2,2,2.25,4.5,5.98999977111816,4
"21712","0","AB","AUXILIAR","FINANCAS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",1550,2,0,0,0,7.5,2.5
"21713","1","AB","SUPERVISOR","FINANCAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","GERENTE LOJA SUPERMERCADO","NULL",2000,0,0,0,0,0,4.04999995231628
